"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-07-24";8;81;12.4183344457083;9.49200500098704;15.9876479380329
"2020-07-25";8;81;10.9387191080946;8.36161272431589;14.384887994811
"2020-07-26";8;81;10.2459131971536;7.6072345105707;13.2568458060331
"2020-07-27";8;81;10.409949332105;7.13956701980654;13.9195705919401
"2020-07-28";8;81;11.4627887082977;8.084302352908;14.6668985420055
"2020-07-29";8;81;11.3236635050151;8.26525912069111;14.9489090891999
"2020-07-30";8;81;10.6773893343611;7.70828828998205;14.4788915105425
"2020-07-31";8;81;9.9761231070042;6.76590304477388;14.1052275355098
"2020-08-01";8;81;10.9020577369594;6.47919232179283;15.8865941586215
"2020-04-01";7;74;0.655363272404015;0;1.94662358139807
"2020-04-02";7;74;0.658607645039679;0;1.63029724942088
"2020-04-03";7;74;0.671585135582332;0;1.62218631783172
"2020-04-04";7;74;0.624541732365212;0;1.94662358139807
"2020-04-05";7;74;0.644007968179193;0;1.63029724942088
"2020-04-06";7;74;0.571009583876766;0;1.62218631783172
"2020-04-07";7;74;0.647252340814857;0;1.63029724942088
"2020-04-08";7;74;0.68780699876065;0;1.62218631783172
"2020-04-09";7;74;0.681318253489323;0;1.63029724942088
"2020-04-10";7;74;0.712139793528126;0;1.62218631783172
"2020-04-11";7;74;0.710517607210294;0;1.94662358139807
"2020-04-12";7;74;0.815959717869356;0;1.95473451298723
"2020-04-13";7;74;0.658607645039679;0;1.62218631783172
"2020-04-14";7;74;0.79162692310188;0;1.95473451298723
"2020-04-15";7;74;0.621297359729549;0;1.62218631783172
"2020-04-16";7;74;0.733228215659938;0;1.94662358139807
"2020-04-17";7;74;0.551543348062785;0;1.62218631783172
"2020-04-18";7;74;0.647252340814857;0;1.62218631783172
"2020-04-19";7;74;0.520721808023982;0;1.30585998585454
"2020-04-20";7;74;0.608319869186895;0;1.62218631783172
"2020-04-21";7;74;0.491522454303011;0;1.62218631783172
"2020-04-22";7;74;0.580742701783756;0;1.62218631783172
"2020-04-23";7;74;0.512610876434824;0;1.30585998585454
"2020-04-24";7;74;0.600208937597737;0;1.62218631783172
"2020-04-25";7;74;0.6034533102334;0;1.63029724942088
"2020-04-26";7;74;0.634274850272203;0;1.62218631783172
"2020-04-27";7;74;0.681318253489323;0;1.62218631783172
"2020-04-28";7;74;0.58398707441942;0;1.62218631783172
"2020-04-29";7;74;0.655363272404015;0;1.95473451298723
"2020-04-30";7;74;0.738094774613433;0;1.94662358139807
"2020-05-01";7;74;0.837048140001168;0;1.94662358139807
"2020-05-02";7;74;0.937623691706735;0;2.27917177655357
"2020-05-03";7;74;1.0738873424046;0.316326331977186;2.27917177655357
"2020-05-04";7;74;1.46645643131988;0.316326331977186;2.9199353720971
"2020-05-05";7;74;1.40481335124227;0.324437263566344;3.24437263566344
"2020-05-06";7;74;2.01151103411133;0.64076359554353;3.89324716279613
"2020-05-07";7;74;1.93202390453758;0.324437263566344;3.90135809438529
"2020-05-08";7;74;2.40245793670878;0.648874527132688;4.86655895349516
"2020-05-09";7;74;2.20130683329765;0.648874527132688;4.54212168992882
"2020-05-10";7;74;2.39596919143745;0.648874527132688;4.54212168992882
"2020-05-11";7;74;2.82584856566286;0.973311790699033;5.19099621706151
"2020-05-12";7;74;2.7463614360891;0.973311790699033;4.86655895349516
"2020-05-13";7;74;2.90371350891878;0.973311790699033;5.19099621706151
"2020-05-14";7;74;3.31737101996587;1.29774905426538;5.51543348062785
"2020-05-15";7;74;3.40496908112878;1.61407538624256;5.52354441221701
"2020-05-16";7;74;3.92082433019927;1.62218631783172;6.49685620291605
"2020-05-17";7;74;4.1625300915562;1.94662358139807;6.49685620291605
"2020-05-18";7;74;4.91360235671228;2.27106084496441;7.46205706202592
"2020-05-19";7;74;5.58843186493028;2.9199353720971;8.76791704788045
"2020-05-20";7;74;5.77498329148093;3.24437263566344;9.40868064342398
"2020-05-21";7;74;5.94044629589976;2.9199353720971;9.40868064342398
"2020-05-22";7;74;6.65258608942789;3.56069896764063;10.381992434123
"2020-05-23";7;74;7.0110892656687;3.88513623120697;11.355304224822
"2020-05-24";7;74;7.95682388896459;5.18288528547235;12.3367269471102
"2020-05-25";7;74;10.8264714852089;6.81318253489323;16.2218631783172
"2020-05-26";7;74;10.0478220526497;6.16430800776054;14.2833505285083
"2020-05-27";7;74;10.9481354590463;6.80507160330407;15.90553684634
"2020-05-28";7;74;9.4865455866799;5.51543348062785;13.6344760013756
"2020-05-29";7;74;9.14426427361741;5.50732254903869;12.6692751422657
"2020-05-30";7;74;8.03955539117401;4.86655895349516;11.6797414883884
"2020-05-31";7;74;7.86111489621252;4.21768442636247;12.0041787519547
"2020-06-01";7;74;9.19617423578803;5.8398707441942;13.6263650697865
"2020-06-02";7;74;8.70302959516718;5.18288528547235;12.9937124058321
"2020-06-03";7;74;8.84091543218288;4.86655895349516;13.6263650697865
"2020-06-04";7;74;8.34128204629071;4.858448021906;12.0122896835439
"2020-06-05";7;74;9.83369345869589;5.8398707441942;14.2752395969191
"2020-06-06";7;74;8.40779168532181;3.89324716279613;12.9774905426538
"2020-06-07";7;74;10.6431644312939;5.8398707441942;15.5729886511845
"2020-06-08";7;74;10.4971676626891;6.15619707617138;14.932225055641
"2020-06-09";7;74;10.8589152115655;7.13761979845957;15.5729886511845
"2020-06-10";7;74;11.0487110107519;7.13761979845957;15.8974259147509
"2020-06-11";7;74;10.1370423001304;6.15619707617138;15.2485513876182
"2020-06-12";7;74;10.4744570542394;5.51543348062785;15.2647732507965
"2020-06-13";7;74;9.81422722288191;6.15619707617138;14.932225055641
"2020-06-14";7;74;9.84504876292071;6.15619707617138;14.2833505285083
"2020-06-15";7;74;10.7064296976894;6.48874527132688;15.5810995827737
"2020-06-16";7;74;9.72014041644767;5.19099621706151;14.2914614600975
"2020-06-17";7;74;9.23997326636948;5.19099621706151;13.9508023333528
"2020-06-18";7;74;9.09073212512896;5.51543348062785;13.9508023333528
"2020-06-19";7;74;8.57974343501197;4.86655895349516;12.9774905426538
"2020-06-20";7;74;7.62752006644475;4.54212168992882;11.355304224822
"2020-06-21";7;74;6.75478382745129;3.24437263566344;10.381992434123
"2020-06-22";7;74;6.78236099485443;3.24437263566344;10.3901033657122
"2020-06-23";7;74;6.01993342547352;2.9199353720971;9.40868064342398
"2020-06-24";7;74;6.82453783911805;3.89324716279613;10.381992434123
"2020-06-25";7;74;6.9040249686918;3.88513623120697;10.0656661021458
"2020-06-26";7;74;7.77027246241394;4.20957349477332;11.3715260880004
"2020-06-27";7;74;6.99000084353689;4.21768442636247;10.381992434123
"2020-06-28";7;74;7.40041398194831;4.21768442636247;10.7145406292785
"2020-06-29";7;74;6.93809088136627;3.88513623120697;10.7145406292785
"2020-06-30";7;74;8.90255851226048;5.51543348062785;13.3019278062201
"2020-07-01";7;74;9.50601182249388;4.86655895349516;13.3181496693984
"2020-07-02";7;74;8.38832544950783;4.86655895349516;12.3286160155211
"2020-07-03";7;74;8.65923056458573;5.51543348062785;12.3367269471102
"2020-07-04";7;74;8.14013094287958;4.20957349477332;11.6878524199776
"2020-07-05";7;74;8.06064381330582;4.858448021906;12.0204006151331
"2020-07-06";7;74;8.12553126601909;4.54212168992882;12.0041787519547
"2020-07-07";7;74;8.24719523985647;4.86655895349516;12.6530532790874
"2020-07-08";7;74;8.1823077871432;5.17477435388319;12.0122896835439
"2020-07-09";7;74;9.49790089090473;5.8398707441942;13.9508023333528
"2020-07-10";7;74;11.1573974940466;7.12950886687041;16.5544113734727
"2020-07-11";7;74;11.0649328739302;6.80507160330407;15.5892105143628
