codigo_comuna,comuna_residencia,fecha,positividad
14203,lago ranco,2020-07-11,0
14204,rio bueno,2020-07-11,0.0243764172335601
15101,arica,2020-07-11,0.3392193733529455
16101,chillan,2020-07-11,0.1322966450039186
16102,bulnes,2020-07-11,0.19983622058810033
16103,chillan viejo,2020-07-11,0.19331983805668015
16104,el carmen,2020-07-11,0.19098069849949548
16105,pemuco,2020-07-11,0.24444444444444446
16106,pinto,2020-07-11,0.1001873078703811
16107,quillon,2020-07-11,0.19464285714285715
16108,san ignacio,2020-07-11,0.07936507936507937
16109,yungay,2020-07-11,0.05238095238095237
16201,quirihue,2020-07-11,0.06802721088435375
16202,cobquecura,2020-07-11,0.04761904761904762
16203,coelemu,2020-07-11,0.12110389610389609
16204,ninhue,2020-07-11,0.028571428571428564
16205,portezuelo,2020-07-11,0.16666666666666669
16207,treguaco,2020-07-11,0.07142857142857142
16301,san carlos,2020-07-11,0.1199072925004602
16302,coihueco,2020-07-11,0.1979043890283386
16303,niquen,2020-07-11,0.08333333333333334
16304,san fabian,2020-07-11,0.04761904761904762
16305,san nicolas,2020-07-11,0.1798222912353347
01101,iquique,2020-07-12,0.2883696550974238
01107,alto hospicio,2020-07-12,0.2780122144609271
01401,pozo almonte,2020-07-12,0.4022347076482415
01405,pica,2020-07-12,0.38013038548752837
02101,antofagasta,2020-07-12,0.3220507967438823
02102,mejillones,2020-07-12,0.20705205158986675
02103,sierra gorda,2020-07-12,0.183982683982684
02104,taltal,2020-07-12,0.22488328664799254
02201,calama,2020-07-12,0.3260959998203918
02203,san pedro de atacama,2020-07-12,0.33665311296890243
02301,tocopilla,2020-07-12,0.2512903010666632
02302,maria elena,2020-07-12,0.3587662337662338
03101,copiapo,2020-07-12,0.15461783172770316
03102,caldera,2020-07-12,0.057960557960557955
03103,tierra amarilla,2020-07-12,0.19272727272727272
03201,chanaral,2020-07-12,0.08415032679738563
03202,diego de almagro,2020-07-12,0.07894736842105264
03301,vallenar,2020-07-12,0.2451988071735971
03302,alto del carmen,2020-07-12,0.008928571428571428
03303,freirina,2020-07-12,0.1497331240188383
03304,huasco,2020-07-12,0.07199546485260773
04101,la serena,2020-07-12,0.19952862347880243
04102,coquimbo,2020-07-12,0.2963728808238627
04106,vicuna,2020-07-12,0.17653061224489797
04201,illapel,2020-07-12,0.28709783260406885
04203,los vilos,2020-07-12,0.18316326530612242
04204,salamanca,2020-07-12,0.24180988184747582
04301,ovalle,2020-07-12,0.16074667725122427
04303,monte patria,2020-07-12,0.19125319125319123
04304,punitaqui,2020-07-12,0.1736874236874237
05101,valparaiso,2020-07-12,0.19453437556546813
05102,casablanca,2020-07-12,0.19140383426097715
05103,con con,2020-07-12,0.23202422577422577
05107,quintero,2020-07-12,0.15776942355889725
05109,vina del mar,2020-07-12,0.22110184423424228
05301,los andes,2020-07-12,0.20799754385434643
05302,calle larga,2020-07-12,0.18313492063492065
05303,rinconada,2020-07-12,0.1790352504638219
05304,san esteban,2020-07-12,0.23917248717668887
05401,la ligua,2020-07-12,0.2484989054910502
05402,cabildo,2020-07-12,0.4183982683982684
05404,petorca,2020-07-12,0.1326530612244898
05405,zapallar,2020-07-12,0.2585034013605442
05501,quillota,2020-07-12,0.28693746987503016
05502,calera,2020-07-12,0.3900507712450359
05503,hijuelas,2020-07-12,0.4099412492269635
05504,la cruz,2020-07-12,0.31190476190476196
05506,nogales,2020-07-12,0.4639764996907854
05601,san antonio,2020-07-12,0.16045730698770105
05602,algarrobo,2020-07-12,0.07777777777777777
05603,cartagena,2020-07-12,0.08295850112620298
05604,el quisco,2020-07-12,0.06704260651629075
05605,el tabo,2020-07-12,0.14082663368377654
05701,san felipe,2020-07-12,0.13928686969570617
05702,catemu,2020-07-12,0.14184704184704183
05703,llaillay,2020-07-12,0.2956876031044829
05704,panquehue,2020-07-12,0.2414656771799629
05705,putaendo,2020-07-12,0.18728876165850955
05706,santa maria,2020-07-12,0.1976190476190476
05801,quilpue,2020-07-12,0.25032246290582527
05802,limache,2020-07-12,0.29150179812054755
05803,olmue,2020-07-12,0.36695011337868483
05804,villa alemana,2020-07-12,0.19936334281396378
06101,rancagua,2020-07-12,0.24763445909411663
06102,codegua,2020-07-12,0.3833273660341329
06103,coinco,2020-07-12,0.21326530612244898
06104,coltauco,2020-07-12,0.23718820861678003
06105,donihue,2020-07-12,0.27254650111792966
06106,graneros,2020-07-12,0.2886218981963663
06107,las cabras,2020-07-12,0.3784971498480815
06108,machali,2020-07-12,0.21288996300274496
06109,malloa,2020-07-12,0.41468253968253965
06110,mostazal,2020-07-12,0.16889621702339472
06111,olivar,2020-07-12,0.13227987648960296
06113,pichidegua,2020-07-12,0.3673469387755102
06114,quinta de tilcoco,2020-07-12,0.16623376623376623
06115,rengo,2020-07-12,0.3853510829475387
06116,requinoa,2020-07-12,0.22194051390479963
06117,san vicente,2020-07-12,0.20065200226271007
06201,pichilemu,2020-07-12,0.19877622377622378
06203,litueche,2020-07-12,0.07142857142857142
06205,navidad,2020-07-12,0.15773809523809526
06206,paredones,2020-07-12,0.05714285714285715
06301,san fernando,2020-07-12,0.22455477193376103
06302,chepica,2020-07-12,0.30374615599664523
06304,lolol,2020-07-12,0
06306,palmilla,2020-07-12,0.18469387755102043
06307,peralillo,2020-07-12,0.08333333333333334
06310,santa cruz,2020-07-12,0.19313263874974956
07101,talca,2020-07-12,0.10645585426645167
07102,constitucion,2020-07-12,0.143501221001221
07103,curepto,2020-07-12,0.023809523809523805
07104,empedrado,2020-07-12,0.07142857142857142
07105,maule,2020-07-12,0.21874311471085667
07106,pelarco,2020-07-12,0.24319727891156465
07107,pencahue,2020-07-12,0.17261904761904764
07109,san clemente,2020-07-12,0.15164837688571262
07110,san rafael,2020-07-12,0.07594627594627594
07201,cauquenes,2020-07-12,0.2114459164154905
07202,chanco,2020-07-12,0.17687074829931973
07203,pelluhue,2020-07-12,0.07142857142857142
07301,curico,2020-07-12,0.19847772869605612
07302,hualane,2020-07-12,0
07303,licanten,2020-07-12,0.03571428571428571
07304,molina,2020-07-12,0.19365515436944009
07305,rauco,2020-07-12,0.28170995670995674
07306,romeral,2020-07-12,0.07523325119521494
07307,sagrada familia,2020-07-12,0.2897186147186147
07308,teno,2020-07-12,0.18703757707412563
07401,linares,2020-07-12,0.13827911127465886
07402,colbun,2020-07-12,0.29118937897739744
07403,longavi,2020-07-12,0.14811616954474097
07404,parral,2020-07-12,0.10948190748553725
07405,retiro,2020-07-12,0.13492063492063494
07406,san javier,2020-07-12,0.18965204291190618
07407,villa alegre,2020-07-12,0.14164862914862913
07408,yerbas buenas,2020-07-12,0.10714285714285714
08101,concepcion,2020-07-12,0.11198603126595466
08102,coronel,2020-07-12,0.12288569532870185
08103,chiguayante,2020-07-12,0.1221785307544335
08104,florida,2020-07-12,0
08105,hualqui,2020-07-12,0.08853320592451028
08106,lota,2020-07-12,0.07168318212321664
08107,penco,2020-07-12,0.11458331407868834
08108,san pedro de la paz,2020-07-12,0.1326136399038689
08109,santa juana,2020-07-12,0.1238095238095238
08110,talcahuano,2020-07-12,0.16033740887218947
08111,tome,2020-07-12,0.056920410368686225
08112,hualpen,2020-07-12,0.13743442743374937
08201,lebu,2020-07-12,0.020408163265306128
08202,arauco,2020-07-12,0.1030068198491871
08203,canete,2020-07-12,0.11721267454350162
08204,contulmo,2020-07-12,0
08205,curanilahue,2020-07-12,0.18529646359891666
08206,los alamos,2020-07-12,0.13797313797313795
08207,tirua,2020-07-12,0
08301,los angeles,2020-07-12,0.12328524893474455
08303,cabrero,2020-07-12,0.10416474282020502
08304,laja,2020-07-12,0.26032063174920317
08305,mulchen,2020-07-12,0.16979591836734695
08306,nacimiento,2020-07-12,0.15788497217068648
08307,negrete,2020-07-12,0.17386681945505475
08309,quilleco,2020-07-12,0.13968253968253969
08311,santa barbara,2020-07-12,0.1369937448663676
08312,tucapel,2020-07-12,0.14422284065141208
08313,yumbel,2020-07-12,0.2675712403046869
09101,temuco,2020-07-12,0.05312189801514925
09102,carahue,2020-07-12,0.04302364302364302
09104,curarrehue,2020-07-12,0
09105,freire,2020-07-12,0.020408163265306128
09106,galvarino,2020-07-12,0.01190476190476191
09107,gorbea,2020-07-12,0
09108,lautaro,2020-07-12,0.0013106159895150643
09109,loncoche,2020-07-12,1.586032892321652e-17
09110,melipeuco,2020-07-12,0.014285714285714282
09111,nueva imperial,2020-07-12,0.01587301587301588
09112,padre las casas,2020-07-12,0.04853135586218297
09113,perquenco,2020-07-12,0.033730158730158735
09114,pitrufquen,2020-07-12,0.016071428571428577
09115,pucon,2020-07-12,0.01591511936339521
09116,saavedra,2020-07-12,0.03679653679653679
09117,teodoro schmidt,2020-07-12,0.03571428571428571
09119,vilcun,2020-07-12,0.12813852813852813
09120,villarrica,2020-07-12,0.02037037037037039
09121,cholchol,2020-07-12,0.07081807081807082
09201,angol,2020-07-12,0.16300723825124888
09202,collipulli,2020-07-12,0.07242063492063493
09203,curacautin,2020-07-12,0.09183673469387756
09204,ercilla,2020-07-12,0.19999999999999998
09205,lonquimay,2020-07-12,0
09206,los sauces,2020-07-12,0.02197802197802198
09207,lumaco,2020-07-12,0.04642857142857142
09209,renaico,2020-07-12,0.08441558441558442
09210,traiguen,2020-07-12,0.03571428571428571
09211,victoria,2020-07-12,0.060915275200989494
10101,puerto montt,2020-07-12,0.13646467669827186
10102,calbuco,2020-07-12,0.14936788135876283
10104,fresia,2020-07-12,0.049206349206349205
10105,frutillar,2020-07-12,0.031176154672395286
10106,los muermos,2020-07-12,0.0689609177004135
10107,llanquihue,2020-07-12,0.019684469532493858
10108,maullin,2020-07-12,0.10305250305250305
10109,puerto varas,2020-07-12,0.0648410432186577
10201,castro,2020-07-12,0
10202,ancud,2020-07-12,0.0030395136778115545
10301,osorno,2020-07-12,0.08702216408912282
10302,puerto octay,2020-07-12,0
10303,purranque,2020-07-12,0
10304,puyehue,2020-07-12,0.14285714285714285
10305,rio negro,2020-07-12,0.012987012987012991
10307,san pablo,2020-07-12,0.020408163265306128
10401,chaiten,2020-07-12,0.2414965986394558
10403,hualaihue,2020-07-12,0
10404,palena,2020-07-12,0
11101,coyhaique,2020-07-12,0.005828524800373039
11201,aisen,2020-07-12,0.08295644578542029
11202,cisnes,2020-07-12,0
11301,cochrane,2020-07-12,0
11401,chile chico,2020-07-12,0
12101,punta arenas,2020-07-12,0.10840775272497405
13101,santiago,2020-07-12,0.2561649206026367
13102,cerrillos,2020-07-12,0.17119750218998767
13103,cerro navia,2020-07-12,0.24291227093274553
13104,conchali,2020-07-12,0.28706798305753406
13105,el bosque,2020-07-12,0.24360468060458165
13106,estacion central,2020-07-12,0.26153271149083546
13107,huechuraba,2020-07-12,0.22196031635755187
13108,independencia,2020-07-12,0.2862190097484215
13109,la cisterna,2020-07-12,0.16499892169594726
13110,la florida,2020-07-12,0.22262473035928737
13111,la granja,2020-07-12,0.10668276871741333
13112,la pintana,2020-07-12,0.2167818446548139
13113,la reina,2020-07-12,0.21172164103736732
13114,las condes,2020-07-12,0.16056771194256575
13115,lo barnechea,2020-07-12,0.14784123351614906
13116,lo espejo,2020-07-12,0.22411843355354868
13117,lo prado,2020-07-12,0.3035269059895028
13118,macul,2020-07-12,0.27539994768240905
13119,maipu,2020-07-12,0.20655819360250455
13120,nunoa,2020-07-12,0.2074441845975363
13121,pedro aguirre cerda,2020-07-12,0.2201727545126025
13122,penalolen,2020-07-12,0.2694495178256561
13123,providencia,2020-07-12,0.2192387594338602
13124,pudahuel,2020-07-12,0.24859563736694532
13125,quilicura,2020-07-12,0.2491114687147504
13126,quinta normal,2020-07-12,0.25975913386295046
13127,recoleta,2020-07-12,0.2547652774342493
13128,renca,2020-07-12,0.19866373980644406
13129,san joaquin,2020-07-12,0.20425588083713178
13130,san miguel,2020-07-12,0.2506689236498605
13131,san ramon,2020-07-12,0.3037200504413619
13132,vitacura,2020-07-12,0.13515959965539798
13201,puente alto,2020-07-12,0.2328129973328963
13202,pirque,2020-07-12,0.12624085072671634
13203,san jose de maipo,2020-07-12,0.299415663701378
13301,colina,2020-07-12,0.2547865179131618
13302,lampa,2020-07-12,0.30093343917197474
13303,tiltil,2020-07-12,0.24730983302411874
13401,san bernardo,2020-07-12,0.27611020478728987
13402,buin,2020-07-12,0.28006275986430634
13403,calera de tango,2020-07-12,0.2717887154861945
13404,paine,2020-07-12,0.272377642735786
13501,melipilla,2020-07-12,0.3043622522453191
13502,alhue,2020-07-12,0.19601922459726082
13503,curacavi,2020-07-12,0.20460760771319778
13504,maria pinto,2020-07-12,0.4322605965463108
13505,san pedro,2020-07-12,0.19705651491365778
13601,talagante,2020-07-12,0.2848123024674166
13602,el monte,2020-07-12,0.27849770262235507
13603,isla de maipo,2020-07-12,0.36389104362209906
13604,padre hurtado,2020-07-12,0.276782875810638
13605,penaflor,2020-07-12,0.2939646227417833
14101,valdivia,2020-07-12,0.05284512835320548
14102,corral,2020-07-12,0.04761904761904762
14103,lanco,2020-07-12,0.028571428571428564
14104,los lagos,2020-07-12,0.009523809523809521
14105,mafil,2020-07-12,0
14106,mariquina,2020-07-12,0.05714285714285715
14107,paillaco,2020-07-12,0.009523809523809521
14108,panguipulli,2020-07-12,0.02701080432172869
14201,la union,2020-07-12,0.015922158337019026
14202,futrono,2020-07-12,0
14203,lago ranco,2020-07-12,0
14204,rio bueno,2020-07-12,0.00396825396825397
15101,arica,2020-07-12,0.3680980644942065
16101,chillan,2020-07-12,0.13179140311936635
16102,bulnes,2020-07-12,0.20150706436420723
16103,chillan viejo,2020-07-12,0.2647484094852516
16104,el carmen,2020-07-12,0.1751076826264796
16105,pemuco,2020-07-12,0.24444444444444446
16107,quillon,2020-07-12,0.19464285714285715
16108,san ignacio,2020-07-12,0.11507936507936509
16109,yungay,2020-07-12,0.05238095238095237
16201,quirihue,2020-07-12,0.06802721088435375
16203,coelemu,2020-07-12,0.12110389610389609
16204,ninhue,2020-07-12,0.028571428571428564
16205,portezuelo,2020-07-12,0.16666666666666669
16206,ranquil,2020-07-12,0.03571428571428571
16207,treguaco,2020-07-12,0.07142857142857142
16301,san carlos,2020-07-12,0.11956715644603844
16302,coihueco,2020-07-12,0.20188492861259338
16303,niquen,2020-07-12,0.08333333333333334
16304,san fabian,2020-07-12,0.04761904761904762
16305,san nicolas,2020-07-12,0.1736111111111111
01101,iquique,2020-07-13,0.2785455595116289
01107,alto hospicio,2020-07-13,0.2601336344574972
01401,pozo almonte,2020-07-13,0.4122247176382515
01403,colchane,2020-07-13,0.32252747252747255
01404,huara,2020-07-13,0.4397435897435898
01405,pica,2020-07-13,0.42378117913832203
02101,antofagasta,2020-07-13,0.31925924075996165
02102,mejillones,2020-07-13,0.18800443254224766
02103,sierra gorda,2020-07-13,0.183982683982684
02104,taltal,2020-07-13,0.19631185807656396
02201,calama,2020-07-13,0.31117209211297897
02202,ollague,2020-07-13,0.08241758241758242
02203,san pedro de atacama,2020-07-13,0.3978776027648208
02301,tocopilla,2020-07-13,0.2076395074158696
02302,maria elena,2020-07-13,0.32500000000000007
03101,copiapo,2020-07-13,0.1339658280582247
03102,caldera,2020-07-13,0.07099313941419205
03103,tierra amarilla,2020-07-13,0.15581681476418316
03201,chanaral,2020-07-13,0.18288982259570494
03202,diego de almagro,2020-07-13,0.07142857142857142
03301,vallenar,2020-07-13,0.3447540138716609
03304,huasco,2020-07-13,0.03628117913832201
04101,la serena,2020-07-13,0.20778630782344326
04102,coquimbo,2020-07-13,0.27274524795253235
04104,la higuera,2020-07-13,0.08733766233766234
04105,paiguano,2020-07-13,0
04106,vicuna,2020-07-13,0.20949764521193096
04201,illapel,2020-07-13,0.27757402308025936
04204,salamanca,2020-07-13,0.24180988184747582
04301,ovalle,2020-07-13,0.17105723625743544
04302,combarbala,2020-07-13,0.04897959183673469
04303,monte patria,2020-07-13,0.22696747696747696
04304,punitaqui,2020-07-13,0.262973137973138
04305,rio hurtado,2020-07-13,0.04761904761904762
05101,valparaiso,2020-07-13,0.20305583085671414
05102,casablanca,2020-07-13,0.15953570239284526
05103,con con,2020-07-13,0.23457524618238906
05105,puchuncavi,2020-07-13,0.27675736961451247
05107,quintero,2020-07-13,0.1709496956677408
05109,vina del mar,2020-07-13,0.22305620055753067
05201,isla de pascua,2020-07-13,0
05301,los andes,2020-07-13,0.21631483303416932
05302,calle larga,2020-07-13,0.19531024531024532
05303,rinconada,2020-07-13,0.20101327244184386
05304,san esteban,2020-07-13,0.23024391574811745
05401,la ligua,2020-07-13,0.2582391652313099
05402,cabildo,2020-07-13,0.369047619047619
05403,papudo,2020-07-13,0.1704081632653061
05404,petorca,2020-07-13,0.07142857142857142
05405,zapallar,2020-07-13,0.35374149659863946
05501,quillota,2020-07-13,0.2674777629153232
05502,calera,2020-07-13,0.3767617347001854
05503,hijuelas,2020-07-13,0.3947897340754484
05504,la cruz,2020-07-13,0.3380952380952381
05506,nogales,2020-07-13,0.3976499690785405
05601,san antonio,2020-07-13,0.1699117262781859
05602,algarrobo,2020-07-13,0.0981859410430839
05603,cartagena,2020-07-13,0.11470453287223473
05604,el quisco,2020-07-13,0.06704260651629075
05605,el tabo,2020-07-13,0.10511234796949083
05606,santo domingo,2020-07-13,0.08928571428571429
05701,san felipe,2020-07-13,0.15150803723248835
05702,catemu,2020-07-13,0.19541847041847044
05703,llaillay,2020-07-13,0.3021811095979894
05704,panquehue,2020-07-13,0.3128942486085343
05705,putaendo,2020-07-13,0.18289315726290514
05706,santa maria,2020-07-13,0.2357142857142857
05801,quilpue,2020-07-13,0.22701952470927003
05802,limache,2020-07-13,0.26072732616960503
05803,olmue,2020-07-13,0.30572562358276645
05804,villa alemana,2020-07-13,0.18794903926482878
06101,rancagua,2020-07-13,0.2445398088883553
06102,codegua,2020-07-13,0.33570831841508536
06103,coinco,2020-07-13,0.16564625850340134
06104,coltauco,2020-07-13,0.23718820861678003
06105,donihue,2020-07-13,0.31800104657247513
06106,graneros,2020-07-13,0.25224578289094424
06107,las cabras,2020-07-13,0.2832590546099863
06108,machali,2020-07-13,0.21288996300274496
06109,malloa,2020-07-13,0.4003968253968254
06110,mostazal,2020-07-13,0.16889621702339472
06111,olivar,2020-07-13,0.10751797172769818
06112,peumo,2020-07-13,0.2619047619047619
06113,pichidegua,2020-07-13,0.3478664192949908
06114,quinta de tilcoco,2020-07-13,0.23766233766233766
06115,rengo,2020-07-13,0.38150090601744285
06116,requinoa,2020-07-13,0.20697202650984162
06117,san vicente,2020-07-13,0.24266880898539916
06201,pichilemu,2020-07-13,0.1452047952047952
06202,la estrella,2020-07-13,0
06203,litueche,2020-07-13,0
06204,marchihue,2020-07-13,0.11904761904761905
